question_id,difficulty,llm_provider,rag_mode,is_trap,apr_eligible,pass_auto,matched_phrases,missing_phrases,forbidden_hit,retrieve_ms,latency_total_ms,ttft_ms,gen_tokens_per_sec,response_preview_chars,notes
Q047,medium,ollama,off,false,true,true,Pré-natal do parceiro,,false,,12055.1,486.6,32.621,"Não há informação suficiente para confirmar a existência de um capítulo específico sobre ""pré-natal do parceiro"" no Guia APS 2024, pois o documento foca na atenção à gestante e no binômio mãe-bebê, se","{""latency_ms"": 12055.1, ""ttft_ms"": 486.6, ""response_len"": 1665, ""ollama_total_duration_ns"": 11960372102, ""ollama_eval_count"": 373, ""ollama_eval_duration_ns"": 11434449118, ""gen_tokens_per_sec"": 32.621, ""rag_mode"": ""off""}"
Q047,medium,gemini,on,false,true,true,Pré-natal do parceiro,,false,374.1,4009.5,3023.9,292.129,"Sim, o guia mencionado inclui o tema do pré-natal do parceiro em sua estrutura.  **Com base nos trechos recuperados:** * O documento ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024.pdf"" lista exp","{""latency_ms"": 4009.5, ""ttft_ms"": 3023.9, ""rag_ms"": 374.114, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p57:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaPreNatalDoParceiro_ProfissionaisSaude_2023#p71:GuiaPreNatalDoParceiro ProfissionaisSaude 2023;GuiaPreNatalDoParceiro_ProfissionaisSaude_2023#p116:GuiaPreNatalDoParceiro ProfissionaisSaude 2023;GuiaPreNatalDoParceiro_ProfissionaisSaude_2023#p74:GuiaPreNatalDoParceiro ProfissionaisSaude 2023;GuiaPreNatalDoParceiro_ProfissionaisSaude_2023#p78:GuiaPreNatalDoParceiro ProfissionaisSaude 2023;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p14:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024"", ""response_len"": 1062, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 292.129, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q048,easy,ollama,on,false,true,false,,acolhimento e início precoce,false,376.7,12493.1,2700.9,32.417,"O Guia APS 2024 enfatiza o acolhimento e o início precoce do pré-natal, que deve ocorrer no primeiro trimestre, até a 12ª semana gestacional [2].  *   O início oportuno é essencial para intensificar a","{""latency_ms"": 12493.1, ""ttft_ms"": 2700.9, ""rag_ms"": 376.679, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p138:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p57:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p106:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualTecnico_PrenatalPuerperio#p624:ManualTecnico PrenatalPuerperio;ManualTecnico_PrenatalPuerperio#p15:ManualTecnico PrenatalPuerperio;ManualGestacaoAltoRisco_2022#p792:ManualGestacaoAltoRisco 2022"", ""response_len"": 1239, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 10889344226, ""ollama_eval_count"": 314, ""ollama_eval_duration_ns"": 9686331117, ""gen_tokens_per_sec"": 32.417, ""rag_mode"": ""on""}"
Q048,easy,ollama,off,false,true,false,,acolhimento e início precoce,false,,10647.8,476.9,32.447,O Guia de Atenção Primária à Saúde (APS) 2024 enfatiza o acolhimento e o início precoce do **pré-natal** e do **acompanhamento da gestação** como pilares centrais da atenção à saúde da mulher e do rec,"{""latency_ms"": 10647.8, ""ttft_ms"": 476.9, ""response_len"": 1356, ""ollama_total_duration_ns"": 10557142797, ""ollama_eval_count"": 326, ""ollama_eval_duration_ns"": 10047074220, ""gen_tokens_per_sec"": 32.447, ""rag_mode"": ""off""}"
Q048,easy,gemini,on,false,true,false,,acolhimento e início precoce,false,373.0,3350.7,2367.0,399.972,"O guia enfatiza o acolhimento e o início precoce do pré-natal, preferencialmente até a 12ª semana gestacional [1].  **Com base nos trechos recuperados:** *   O início precoce do pré-natal é essencial ","{""latency_ms"": 3350.7, ""ttft_ms"": 2367.0, ""rag_ms"": 372.994, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p57:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p106:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p138:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualTecnico_PrenatalPuerperio#p624:ManualTecnico PrenatalPuerperio;ManualTecnico_PrenatalPuerperio#p15:ManualTecnico PrenatalPuerperio;ManualGestacaoAltoRisco_2022#p1394:ManualGestacaoAltoRisco 2022"", ""response_len"": 1191, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 399.972, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q049,easy,ollama,on,false,true,false,,Pré-natal de Baixo Risco,false,368.9,12946.7,2411.6,32.445,"O Guia APS 2024 cita o ""Fluxograma do Pré-natal de risco habitual"" como parte da estrutura de assistência, mas não nomeia um ""caderno federal"" específico como fonte primária para esse fluxo dentro do ","{""latency_ms"": 12946.7, ""ttft_ms"": 2411.6, ""rag_ms"": 368.945, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p14:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p106:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p9:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;ManualTecnico_PrenatalPuerperio#p170:ManualTecnico PrenatalPuerperio;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p57:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualTecnico_PrenatalPuerperio#p220:ManualTecnico PrenatalPuerperio"", ""response_len"": 1307, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 11618454352, ""ollama_eval_count"": 338, ""ollama_eval_duration_ns"": 10417754828, ""gen_tokens_per_sec"": 32.445, ""rag_mode"": ""on""}"
Q049,easy,ollama,off,false,true,false,,Pré-natal de Baixo Risco,false,,11062.6,508.1,32.580,"Não há informação suficiente para citar um caderno federal específico, pois o contexto fornecido indica que nenhum trecho das cartilhas ou manuais do Ministério da Saúde foi injetado nesta requisição.","{""latency_ms"": 11062.6, ""ttft_ms"": 508.1, ""response_len"": 1449, ""ollama_total_duration_ns"": 10949392320, ""ollama_eval_count"": 340, ""ollama_eval_duration_ns"": 10435796138, ""gen_tokens_per_sec"": 32.58, ""rag_mode"": ""off""}"
Q049,easy,gemini,on,false,true,true,Pré-natal de Baixo Risco,,false,370.8,3449.4,2162.8,376.148,"O guia citado menciona que a assistência ao pré-natal de risco habitual segue fluxogramas e orientações baseadas em documentos do Ministério da Saúde [1, 2].  **Com base nos trechos recuperados:** * O","{""latency_ms"": 3449.4, ""ttft_ms"": 2162.8, ""rag_ms"": 370.821, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p106:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p14:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p9:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;ManualGestacaoAltoRisco_2022#p1:ManualGestacaoAltoRisco 2022;ManualTecnico_PrenatalPuerperio#p170:ManualTecnico PrenatalPuerperio;ManualGestacaoAltoRisco_2022#p1019:ManualGestacaoAltoRisco 2022"", ""response_len"": 1158, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 376.148, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q050,medium,ollama,on,false,true,true,estratificação de risco,,false,379.5,15953.8,3182.6,32.381,"Sim, o Guia de Atenção à Saúde da Gestante (2024) aborda explicitamente a estratificação de risco gestacional como processo contínuo.  *   A estratificação deve ser realizada na Atenção Primária à Saú","{""latency_ms"": 15953.8, ""ttft_ms"": 3182.6, ""rag_ms"": 379.461, ""chunks_retrieved"": ""GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p9:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p13:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p14:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;ManualGestacaoAltoRisco_2022#p1666:ManualGestacaoAltoRisco 2022;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p151:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p34:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024"", ""response_len"": 1730, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 13914823043, ""ollama_eval_count"": 409, ""ollama_eval_duration_ns"": 12630889812, ""gen_tokens_per_sec"": 32.381, ""rag_mode"": ""on""}"
Q050,medium,ollama,off,false,true,true,estratificação de risco,,false,,9828.0,460.7,32.603,"Sim, o Guia APS 2024 aborda explicitamente a estratificação de risco gestacional como parte fundamental do processo de cuidado.  *   O guia estabelece a classificação de risco baseada em critérios clí","{""latency_ms"": 9828.0, ""ttft_ms"": 460.7, ""response_len"": 1369, ""ollama_total_duration_ns"": 9750014770, ""ollama_eval_count"": 302, ""ollama_eval_duration_ns"": 9263009250, ""gen_tokens_per_sec"": 32.603, ""rag_mode"": ""off""}"
Q050,medium,gemini,on,false,true,true,estratificação de risco,,false,376.6,4285.4,3271.0,379.143,"O prontuário não contém o documento específico ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024"", portanto, não há informações suficientes para confirmar o conteúdo dessa publicação específica.  *","{""latency_ms"": 4285.4, ""ttft_ms"": 3271.0, ""rag_ms"": 376.588, ""chunks_retrieved"": ""GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p13:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p9:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p0:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;ManualGestacaoAltoRisco_2022#p1666:ManualGestacaoAltoRisco 2022;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p151:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p14:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013"", ""response_len"": 1482, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 379.143, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q051,easy,ollama,on,false,true,true,Atenção Primária,,false,370.9,14261.3,3168.3,32.541,"**Com base nos trechos recuperados:** O Guia APS 2024 prioriza o cuidado materno-paterno-infantil no nível da Atenção Primária à Saúde (APS), que atua como ponto estratégico de acolhimento e vínculo [","{""latency_ms"": 14261.3, ""ttft_ms"": 3168.3, ""rag_ms"": 370.932, ""chunks_retrieved"": ""ManualGestacaoAltoRisco_2022#p1185:ManualGestacaoAltoRisco 2022;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p32:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;ManualGestacaoAltoRisco_2022#p68:ManualGestacaoAltoRisco 2022;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p165:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;CadernoDeAtencaoAoPreNatal_RiscoHabitual_#p21:CadernoDeAtencaoAoPreNatal RiscoHabitual ;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p19:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024"", ""response_len"": 1520, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 12241542543, ""ollama_eval_count"": 357, ""ollama_eval_duration_ns"": 10970737544, ""gen_tokens_per_sec"": 32.541, ""rag_mode"": ""on""}"
Q051,easy,ollama,off,false,true,true,Atenção Primária,,false,,11138.3,512.0,32.488,"O Guia APS 2024 prioriza o cuidado materno-paterno-infantil no **nível da Atenção Primária à Saúde (APS)**, com foco na integralidade e na continuidade do cuidado desde o pré-concepcional até o pós-pa","{""latency_ms"": 11138.3, ""ttft_ms"": 512.0, ""response_len"": 1420, ""ollama_total_duration_ns"": 11012899916, ""ollama_eval_count"": 341, ""ollama_eval_duration_ns"": 10496161612, ""gen_tokens_per_sec"": 32.488, ""rag_mode"": ""off""}"
Q051,easy,gemini,on,false,true,true,Atenção Primária,,false,368.8,4378.7,2991.2,392.275,O Guia de Atenção ao Pré-Natal e Puerpério na Atenção Primária à Saúde (2024) estabelece que a Atenção Primária à Saúde (APS) é o ponto de atenção estratégico para o cuidado materno-paterno-infantil [,"{""latency_ms"": 4378.7, ""ttft_ms"": 2991.2, ""rag_ms"": 368.754, ""chunks_retrieved"": ""ManualGestacaoAltoRisco_2022#p1185:ManualGestacaoAltoRisco 2022;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p32:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;ManualGestacaoAltoRisco_2022#p68:ManualGestacaoAltoRisco 2022;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p19:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;CadernoDeAtencaoAoPreNatal_RiscoHabitual_#p21:CadernoDeAtencaoAoPreNatal RiscoHabitual ;ManualTecnico_PrenatalPuerperio#p228:ManualTecnico PrenatalPuerperio"", ""response_len"": 1573, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 392.275, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q052,medium,ollama,on,false,true,true,pré-natal de risco habitual,,false,377.4,14784.7,2355.5,32.539,"Não há informação suficiente no contexto fornecido para confirmar a existência de um fluxograma específico de pré-natal de risco habitual no Guia APS 2024, pois os trechos recuperados não descrevem es","{""latency_ms"": 14784.7, ""ttft_ms"": 2355.5, ""rag_ms"": 377.37, ""chunks_retrieved"": ""ManualTecnico_PrenatalPuerperio#p624:ManualTecnico PrenatalPuerperio;ManualGestacaoAltoRisco_2022#p1253:ManualGestacaoAltoRisco 2022;ManualTecnico_PrenatalPuerperio#p597:ManualTecnico PrenatalPuerperio;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p106:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p264:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualGestacaoAltoRisco_2022#p462:ManualGestacaoAltoRisco 2022"", ""response_len"": 1562, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 13376887549, ""ollama_eval_count"": 400, ""ollama_eval_duration_ns"": 12292899558, ""gen_tokens_per_sec"": 32.539, ""rag_mode"": ""on""}"
Q052,medium,ollama,off,false,true,false,,pré-natal de risco habitual,false,,10620.3,496.1,32.499,"Não há informação suficiente para confirmar a existência de um fluxograma específico de ""risco habitual"" no Guia do Pré-Natal e Puerpério na Atenção Primária à Saúde de 2024, pois nenhum trecho do doc","{""latency_ms"": 10620.3, ""ttft_ms"": 496.1, ""response_len"": 1426, ""ollama_total_duration_ns"": 10510569817, ""ollama_eval_count"": 325, ""ollama_eval_duration_ns"": 10000422625, ""gen_tokens_per_sec"": 32.499, ""rag_mode"": ""off""}"
Q052,medium,gemini,on,false,true,true,pré-natal de risco habitual,,false,376.4,2956.7,2259.2,392.594,"**Com base nos trechos recuperados:** O documento fornecido não apresenta um fluxograma específico para o pré-natal de risco habitual, focando em orientações técnicas sobre procedimentos como a coleta","{""latency_ms"": 2956.7, ""ttft_ms"": 2259.2, ""rag_ms"": 376.428, ""chunks_retrieved"": ""ManualTecnico_PrenatalPuerperio#p624:ManualTecnico PrenatalPuerperio;ManualGestacaoAltoRisco_2022#p1253:ManualGestacaoAltoRisco 2022;ManualTecnico_PrenatalPuerperio#p597:ManualTecnico PrenatalPuerperio;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p106:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p264:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualGestacaoAltoRisco_2022#p462:ManualGestacaoAltoRisco 2022"", ""response_len"": 1013, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 392.594, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q053,hard,ollama,on,true,true,true,NAO,,false,378.9,15886.1,3096.2,32.412,"Não há informação suficiente no texto fornecido para afirmar que o guia orienta encerrar o cuidado logo após o parto, pois o documento trata explicitamente do ""Plano de Parto"" e do cuidado no ""pós-par","{""latency_ms"": 15886.1, ""ttft_ms"": 3096.2, ""rag_ms"": 378.87, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p156:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p269:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p106:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualTecnico_PrenatalPuerperio#p167:ManualTecnico PrenatalPuerperio;GuiaPreNatalDoParceiro_ProfissionaisSaude_2023#p24:GuiaPreNatalDoParceiro ProfissionaisSaude 2023;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p112:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012"", ""response_len"": 1601, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 13827141229, ""ollama_eval_count"": 410, ""ollama_eval_duration_ns"": 12649443133, ""gen_tokens_per_sec"": 32.412, ""rag_mode"": ""on""}"
Q053,hard,ollama,off,true,true,true,NAO,,false,,12881.1,506.4,32.456,"Não há informação suficiente para confirmar que o Guia APS 2024 encerra o cuidado logo após o parto sem considerar o puerpério, pois nenhum trecho do documento foi injetado no contexto atual.  **Com b","{""latency_ms"": 12881.1, ""ttft_ms"": 506.4, ""response_len"": 1671, ""ollama_total_duration_ns"": 12754170919, ""ollama_eval_count"": 397, ""ollama_eval_duration_ns"": 12231890516, ""gen_tokens_per_sec"": 32.456, ""rag_mode"": ""off""}"
Q053,hard,gemini,on,true,true,true,NAO,,false,374.0,4097.3,2910.5,321.755,"Não, o guia não orienta encerrar o cuidado após o parto; pelo contrário, o documento aborda explicitamente o acompanhamento do puerpério na atenção primária.  **Com base nos trechos recuperados:** *  ","{""latency_ms"": 4097.3, ""ttft_ms"": 2910.5, ""rag_ms"": 373.973, ""chunks_retrieved"": ""GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p156:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p269:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p106:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualTecnico_PrenatalPuerperio#p167:ManualTecnico PrenatalPuerperio;GuiaPreNatalDoParceiro_ProfissionaisSaude_2023#p24:GuiaPreNatalDoParceiro ProfissionaisSaude 2023;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p112:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012"", ""response_len"": 1198, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 321.755, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q054,easy,ollama,on,false,true,false,,profissionais de atenção primária,false,374.9,13486.2,2994.7,32.478,"O pré-natal de baixo risco deve ser realizado por profissionais de saúde da Atenção Primária, conforme orientações do Guia de Referência Rápida de 2013.  *   A primeira consulta deve ser realizada obr","{""latency_ms"": 13486.2, ""ttft_ms"": 2994.7, ""rag_ms"": 374.861, ""chunks_retrieved"": ""ManualTecnico_PrenatalPuerperio#p101:ManualTecnico PrenatalPuerperio;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p0:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;ManualGestacaoAltoRisco_2022#p1666:ManualGestacaoAltoRisco 2022;GuiaPreNatalDoParceiro_ProfissionaisSaude_2023#p142:GuiaPreNatalDoParceiro ProfissionaisSaude 2023;ManualTecnico_PrenatalPuerperio#p628:ManualTecnico PrenatalPuerperio;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p260:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024"", ""response_len"": 1510, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 11481554458, ""ollama_eval_count"": 337, ""ollama_eval_duration_ns"": 10376258689, ""gen_tokens_per_sec"": 32.478, ""rag_mode"": ""on""}"
Q054,easy,ollama,off,false,true,false,,profissionais de atenção primária,false,,16608.8,439.1,32.463,"O pré-natal de baixo risco no Guia Rápido de Pré-Natal 2013 é realizado exclusivamente pela **Equipe de Saúde da Família** (médico, enfermeiro e agentes comunitários de saúde) na Unidade Básica de Saú","{""latency_ms"": 16608.8, ""ttft_ms"": 439.1, ""response_len"": 2271, ""ollama_total_duration_ns"": 16537052033, ""ollama_eval_count"": 519, ""ollama_eval_duration_ns"": 15987640622, ""gen_tokens_per_sec"": 32.463, ""rag_mode"": ""off""}"
Q054,easy,gemini,on,false,true,false,,profissionais de atenção primária,false,368.9,3635.3,2855.1,352.678,A primeira consulta de pré-natal deve ser realizada por profissional médico para a classificação de risco do caso [1].  **Com base nos trechos recuperados:** * O Guia de Referência Rápida de 2013 esta,"{""latency_ms"": 3635.3, ""ttft_ms"": 2855.1, ""rag_ms"": 368.867, ""chunks_retrieved"": ""ManualTecnico_PrenatalPuerperio#p101:ManualTecnico PrenatalPuerperio;GuiaPreNatalDoParceiro_ProfissionaisSaude_2023#p142:GuiaPreNatalDoParceiro ProfissionaisSaude 2023;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p0:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;ManualGestacaoAltoRisco_2022#p1666:ManualGestacaoAltoRisco 2022;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p260:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualGestacaoAltoRisco_2022#p1665:ManualGestacaoAltoRisco 2022"", ""response_len"": 1152, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 352.678, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q055,medium,ollama,on,false,true,false,,Roteiro para a solicitação de exames,false,369.1,13997.6,2495.3,32.531,"**Com base nos trechos recuperados:** O Caderno de Atenção Básica (CAB) 2012 não lista um roteiro completo de exames, mas define o fluxo de entrada e os testes rápidos obrigatórios para baixo risco. *","{""latency_ms"": 13997.6, ""ttft_ms"": 2495.3, ""rag_ms"": 369.095, ""chunks_retrieved"": ""ManualTecnico_PrenatalPuerperio#p547:ManualTecnico PrenatalPuerperio;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p151:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p771:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p260:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualTecnico_PrenatalPuerperio#p52:ManualTecnico PrenatalPuerperio;ManualTecnico_PrenatalPuerperio#p130:ManualTecnico PrenatalPuerperio"", ""response_len"": 1514, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 12459870786, ""ollama_eval_count"": 370, ""ollama_eval_duration_ns"": 11373606017, ""gen_tokens_per_sec"": 32.531, ""rag_mode"": ""on""}"
Q055,medium,ollama,off,false,true,false,,Roteiro para a solicitação de exames,false,,10257.0,444.4,32.470,"Não há informação suficiente para confirmar o roteiro específico do CAB 2012, pois nenhum trecho das cartilhas ou manuais do Ministério da Saúde foi injetado nesta requisição.  **Com base nos trechos ","{""latency_ms"": 10257.0, ""ttft_ms"": 444.4, ""response_len"": 1351, ""ollama_total_duration_ns"": 10185349798, ""ollama_eval_count"": 315, ""ollama_eval_duration_ns"": 9701408806, ""gen_tokens_per_sec"": 32.47, ""rag_mode"": ""off""}"
